image_id,question,question_id,question_type,answer_type,multiple_choice_answer,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,answer_10,explanation_1,explanation_2,explanation_3
41574,What is he doing?,41574003,what is,other,skateboarding,"('skateboarding', 'yes')","('skateboarding', 'maybe')","('skateboarding', 'yes')","('skating', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')",he has a skateboard and is performing a trick.,He is in the middle of a cement skatepark doing a trick on a board.,He is in the air with a board with wheels.
118564,What is this person doing?,118564001,what is this,other,snowboarding,"('snowboarding', 'yes')","('snowboarding', 'yes')","('snowboarding', 'maybe')","('snowboarding', 'maybe')","('jumping off cliff', 'maybe')","('snowboarding', 'yes')","('snowboarding', 'yes')","('skating', 'yes')","('snowboarding', 'yes')","('snowboarding', 'yes')",They are in the air after jumping off of a snow ramp.,"a man is in the air, holding a snowboard.",he is in the air on a snowboard
118584,Where is this?,118584002,none of the above,other,africa,"('park', 'yes')","('africa', 'yes')","('africa', 'yes')","('africa', 'yes')","('south africa', 'yes')","('africa', 'yes')","('africa', 'yes')","('africa', 'yes')","('africa', 'maybe')","('africa', 'yes')",The watermark says africam and there are elephants in a field,there are elephants in nature and watermarks in the image that say Africa,the watermark in the top corner of the picture says africam.com.
118625,What room is this?,118625001,what room is,other,kitchen,"('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","it has a sink, dish washer, and fridge in it.",the purse is on a counter above the dishwasher.,there is a sink and refrigerator in the room.
118740,What is the person doing?,118740002,what is the person,other,surfing,"('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')",he is riding on the front of the waves.,The man is on a surfboard standing and riding a huge wave.,they are riding a wave on a surf board
41638,Is the person a male or female?,41638002,is the person,other,female,"('female', 'yes')","('female', 'yes')","('female', 'yes')","('female', 'yes')","('female', 'yes')","('female', 'yes')","('female', 'yes')","('female', 'yes')","('female', 'yes')","('female', 'yes')",the have feminine features and long hair,she has long blonde hair and a pretty smile.,this person has famine look to her face and hair.
369323,What sport is the woman playing?,369323005,what sport is,other,tennis,"('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')",she is holding a tennis raquet.,She is swinging a tennis racket.,she is getting ready to swing a tennis racket
380993,Is it raining?,380993000,is it,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",A young man is running on the wet pavement to escape the rain.,Many people have umbrellas and drops are visible in the water on the ground.,the pavement is shiny from water and there are people carrying open umbrellas
249969,Is this a healthy meal?,249969003,is this a,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('no', 'maybe')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')",The turkey and vegetables is typically considered very nutritious.,"It has all the food groups on the plate, from turkey to potatoes.",there are plenty of vegetables on the plate.
119026,What brand of phone is this?,119026001,what brand,other,lg,"('lg', 'yes')","('lg', 'yes')","('flip phone', 'maybe')","('lg', 'yes')","('lg', 'yes')","('lg', 'yes')","('lg', 'yes')","('lg', 'no')","('lg', 'yes')","('lg', 'yes')",the logo is on the top.,the logo is on the phone.,the logo is visible across the phone.
238302,Does this cat have tufts on its ears?,238302009,does this,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('no', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",there is hair coming out from the ear.,there are hairs coming from the top of the ears.,There is a little bit of hair on the points.
381599,Where was this picture taken?,381599002,none of the above,other,airport,"('airport', 'yes')","('at airport', 'yes')","('airport', 'yes')","('airport', 'yes')","('airport', 'yes')","('airport', 'yes')","('airport', 'yes')","('airport', 'yes')","('airport', 'yes')","('airport', 'yes')",there are many planes on the tarmac.,five airplanes are being loaded with passengers.,there are a lot of airplanes.
150989,What kind of scene is this?,150989001,what kind of,other,beach,"('beach', 'maybe')","('beach', 'maybe')","('beach', 'yes')","('beach', 'yes')","('beach', 'yes')","('beach', 'yes')","('lakeside', 'maybe')","('beach', 'yes')","('shoreline', 'yes')","('beach', 'yes')",There is a stretch of sand where the water meets the shore.,people in shorts are standing in the sand as waves lap the shore,everyone is outside along the ocean and standing on the sand.
381682,What is the man drinking?,381682001,what is the man,other,wine,"('wine', 'yes')","('no', 'maybe')","('wine', 'yes')","('wine', 'yes')","('wine', 'maybe')","('wine', 'yes')","('wine', 'maybe')","('wine', 'maybe')","('wine', 'yes')","('wine', 'maybe')",The man is sticking his nose into the wine glass to take in the aroma.,wine is sniffed before tasting to fully enjoy,It is in a thin clear glass and he is smelling it.
250758,Are these animals in a zoo?,250758010,are these,yes/no,yes,"('yes', 'maybe')","('maybe', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('no', 'maybe')","('yes', 'yes')","('no', 'yes')",there is a fence keeping the zebra in the zoo,they are surrounded by a fence,the area that they are in is surrounded by fences.
381870,Is it raining?,381870001,is it,yes/no,yes,"('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')",The elephant wranglers are all wearing ponchos and carrying umbrellas and the ground is wet.,the ground is wet and people are using umbrellas,the cement is wet and you can see it reflecting the daylight.
381971,What kind of animal is this?,381971001,what kind of,other,horse,"('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')",It has a main and there is a carriage attached to it.,the horse is pulling the carriage.,It has four legs and is pulling a cart.
513115,Sunny or overcast day?,513115007,none of the above,other,overcast,"('overcast', 'yes')","('overcast', 'yes')","('overcast', 'yes')","('overcast', 'yes')","('overcast', 'yes')","('overcast', 'yes')","('overcast', 'yes')","('overcast', 'yes')","('overcast day', 'yes')","('overcast', 'yes')",sun is not visible in the sky,The sun cannot break through the cloud covered sky.,The sky is gray and there is no sun visible
251252,Does the bike look clean?,251252002,does the,yes/no,yes,"('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",it is shiny and spotless.,it looks very shiny.,it has no mud or dirt on it
382399,What animal is this?,382399008,what animal is,other,giraffe,"('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')",it has brown spots and a long neck,It is brown and spotted with a long neck.,it has a really long neck.
382411,What sport is this man playing?,382411002,what sport is,other,tennis,"('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')",he is holding a tennis racket in his hands,he is holding a racket.,he is holding a yellow tennis raquet.
120285,Is it a sunny day?,120285001,is it,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",There are rays of light coming into the room.,strips of sunlight are coming through the windows shades.,the light is shining through the windows.
251655,Is the woman taking a selfie?,251655000,is the woman,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('no', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'maybe')","('yes', 'yes')",she is looking at herself.,she is using the screen as a mirror and taking a picture.,she likes to take pictures of herself.
251794,What kind of food is this?,251794001,what kind of,other,cake,"('cake', 'yes')","('cake', 'yes')","('cake', 'yes')","('cake', 'yes')","('cake', 'yes')","('cake', 'yes')","('cake', 'yes')","('cake', 'yes')","('cake', 'yes')","('cake', 'yes')",I it rectangular and has icing on it.,the candles on it are being blown out by a child.,the girl is blowing out her birthday candles.
238603,"Is this a ""selfie?""?",238603002,is this a,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",the man is looking away from the camera.,it is taken from behind the man,I can not see the face of this person
514116,What type of room is this?,514116001,what type of,other,bathroom,"('bathroom', 'yes')","('bathroom', 'maybe')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')",there is a toilet in the middle.,There is a urinal on the floor.,there is a toilet in the floor and a faucet.
121014,What sport is being played?,121014000,what sport is,other,baseball,"('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')",a player with a mitt on one hand is throwing a small round ball,the man is on a baseball field throwing a baseball.,The player throws the baseball to someone.
252342,What room is this?,252342001,what room is,other,living room,"('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living', 'yes')","('living room', 'yes')",christmas trees are traditionally placed in the living room,there is a tv and fireplace.,there is a fireplace and television.
252388,What action are these two doing?,252388000,what,other,brushing teeth,"('brushing teeth', 'yes')","('teeth brushing', 'yes')","('brushing teeth', 'yes')","('brushing teeth', 'yes')","('bathing', 'yes')","('brushing teeth', 'yes')","('brushing teeth', 'yes')","('brushing teeth', 'yes')","('brushing teeth', 'yes')","('brushing teeth', 'yes')",there is a tooth brush in the image ready to be used.,the kid is looking at a toothbrush.,"One person has a toothbrush in their mouth, and the other has their mouth open ready for brushing."
383462,Is this a professional portrait?,383462030,is this a,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",The man is drawing it on his television screen.,the lighting in this photo of a man playing a game on wii is pretty poor.,a man is dancing in front of a television.
514681,Is this a puzzle?,514681000,is this a,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",it is a jigsaw pieced portrait,it is made up of many pieces,It has obvious jigsaw lines in it where the pieces fit together.
121591,Is the name of an addictive substance written here?,121591002,is the,yes/no,yes,"('heroin', 'yes')","('yes', 'yes')","('heroin', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('heroin', 'yes')",On the pink skateboard ramp the drug heroin is written.,the word heroin is written three times,"""heroin"" is written in capital letters three times across the top of the ramp."
383762,What kind of food is shown here?,383762002,what kind of,other,bananas,"('bananas', 'yes')","('bananas', 'yes')","('bananas', 'yes')","('bananas', 'yes')","('bananas', 'yes')","('bananas', 'yes')","('banana', 'yes')","('bananas', 'yes')","('banana', 'yes')","('bananas', 'yes')",they are yellow and curved.,"They are long, curved yellow fruit.",batches of yellow bananas are visible.
514984,Is the pizza homemade?,514984008,is the,yes/no,no,"('no', 'maybe')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('yes', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",The woman is sitting in a restaurant preparing to eat the pizza.,The cheese pizza is sitting on the table in the restaurant,they are in a restaurant.
383950,Has the sign been defaced?,383950004,has,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('no', 'yes')","('yes', 'maybe')","('no', 'maybe')","('no', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')",There is a sticker and graffiti on the back of it.,there is writing on the sign that is not part of the sign itself.,there are words written in marker.
252970,What kind of product is the bus advertising?,252970008,what kind of,other,ipod,"('ipod', 'yes')","('ipod', 'yes')","('ipod', 'yes')","('ipod', 'yes')","('ipod', 'yes')","('ipod', 'yes')","('ipod', 'yes')","('ipod', 'yes')","('ipod', 'yes')","('cell phone', 'yes')",there is a giant apple logo on the side of the bus,there is wording that says iPod on the bus.,There are many Apple products on the side of it.
121961,What is the man doing?,121961001,what is the man,other,surfing,"('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')",he is riding a surfboard,he is riding an ocean wave atop a surfboard.,He is riding a wave in the water.
